pc_recv_time_us,inst_id,tick_id,score_index,to1,to2,to3,dur_to,he1,he2,he3,dur_he,pickup_us
1783822036744532,4,143,141,0,0,0,0,0,0,0,0,10
1783822036873079,4,144,142,0,0,0,0,0,0,0,0,7
1783822037000820,4,145,143,0,0,0,0,0,0,0,0,7
1783822037129124,4,146,144,2,80,0,0,0,0,0,0,7
1783822037257304,4,147,145,0,0,0,0,0,0,0,0,7
1783822037385617,4,148,146,0,0,0,0,0,0,0,0,7
1783822037512826,4,149,147,0,0,0,0,0,0,0,0,6
1783822037642057,4,150,148,1,110,0,0,0,0,0,0,8
1783822037770252,4,151,149,0,0,0,0,0,0,0,0,7
1783822037898388,4,152,150,0,0,0,0,0,0,0,0,7
1783822038027042,4,153,151,0,0,0,0,0,0,0,0,8
1783822038155310,4,154,152,2,80,0,0,0,0,0,0,7
1783822038283069,4,155,153,0,0,0,0,0,0,0,0,7
1783822038411401,4,156,154,0,0,0,0,0,0,0,0,7
1783822038538916,4,157,155,0,0,0,0,0,0,0,0,7
1783822038667840,4,158,156,1,110,0,0,0,0,0,0,8
1783822038795145,4,159,157,0,0,0,0,0,0,0,0,8
1783822038924224,4,160,158,0,0,0,0,0,0,0,0,7
1783822039052983,4,161,159,0,0,0,0,0,0,0,0,7
1783822039181098,4,162,160,2,80,0,0,0,0,0,0,7
1783822039308303,4,163,161,0,0,0,0,0,0,0,0,7
1783822039438099,4,164,162,0,0,0,0,0,0,0,0,7
1783822039565656,4,165,163,0,0,0,0,0,0,0,0,8
1783822039693639,4,166,164,1,110,0,0,0,0,0,0,7
1783822039822472,4,167,165,0,0,0,0,0,0,0,0,8
1783822039950224,4,168,166,0,0,0,0,0,0,0,0,7
1783822040078162,4,169,167,0,0,0,0,0,0,0,0,7
1783822040207144,4,170,168,2,80,0,0,0,0,0,0,7
1783822040334972,4,171,169,0,0,0,0,0,0,0,0,7
1783822040462902,4,172,170,0,0,0,0,0,0,0,0,7
1783822040591606,4,173,171,0,0,0,0,0,0,0,0,7
1783822040719739,4,174,172,1,110,0,0,0,0,0,0,8
1783822040847748,4,175,173,0,0,0,0,0,0,0,0,8
1783822040976561,4,176,174,0,0,0,0,0,0,0,0,7
1783822041103869,4,177,175,0,0,0,0,0,0,0,0,7
1783822041231929,4,178,176,2,80,0,0,0,0,0,0,8
1783822041361001,4,179,177,0,0,0,0,0,0,0,0,7
1783822041489433,4,180,178,0,0,0,0,0,0,0,0,8
1783822041617376,4,181,179,0,0,0,0,0,0,0,0,7
1783822041744863,4,182,180,1,110,0,0,0,0,0,0,8
1783822041873734,4,183,181,0,0,0,0,0,0,0,0,8
1783822042002458,4,184,182,0,0,0,0,0,0,0,0,7
1783822042130411,4,185,183,0,0,0,0,0,0,0,0,8
1783822042258669,4,186,184,2,80,0,0,0,0,0,0,7
1783822042386842,4,187,185,0,0,0,0,0,0,0,0,8
1783822042515856,4,188,186,0,0,0,0,0,0,0,0,8
1783822042643165,4,189,187,0,0,0,0,0,0,0,0,7
1783822042772216,4,190,188,1,110,0,0,0,0,0,0,7
1783822042899594,4,191,189,0,0,0,0,0,0,0,0,8
1783822043027836,4,192,190,0,0,0,0,0,0,0,0,7
1783822043156402,4,193,191,0,0,0,0,0,0,0,0,7
1783822043283776,4,194,192,2,80,0,0,0,0,0,0,7
1783822043411890,4,195,193,0,0,0,0,0,0,0,0,7
1783822043541167,4,196,194,0,0,0,0,0,0,0,0,7
1783822043668829,4,197,195,0,0,0,0,0,0,0,0,7
1783822043797384,4,198,196,1,110,0,0,0,0,0,0,7
1783822043925961,4,199,197,0,0,0,0,0,0,0,0,7
1783822044054231,4,200,198,0,0,0,0,0,0,0,0,7
1783822044181883,4,201,199,0,0,0,0,0,0,0,0,6
1783822044310532,4,202,200,2,80,0,0,0,0,0,0,7
1783822044439323,4,203,201,0,0,0,0,0,0,0,0,8
1783822044565787,4,204,202,0,0,0,0,0,0,0,0,7
1783822044694968,4,205,203,0,0,0,0,0,0,0,0,7
1783822044823248,4,206,204,1,110,0,0,0,0,0,0,7
1783822044951611,4,207,205,0,0,0,0,0,0,0,0,7
1783822045079403,4,208,206,0,0,0,0,0,0,0,0,8
