pc_recv_time_us,inst_id,tick_id,score_index,to1,to2,to3,dur_to,he1,he2,he3,dur_he,pickup_us
1783822074799400,4,180,178,0,0,0,0,0,0,0,0,7
1783822074927720,4,181,179,0,0,0,0,0,0,0,0,7
1783822075056167,4,182,180,1,110,0,0,0,0,0,0,6
1783822075184794,4,183,181,0,0,0,0,0,0,0,0,7
1783822075312789,4,184,182,0,0,0,0,0,0,0,0,7
1783822075441372,4,185,183,0,0,0,0,0,0,0,0,7
1783822075569305,4,186,184,2,80,0,0,0,0,0,0,7
1783822075697287,4,187,185,0,0,0,0,0,0,0,0,7
1783822075825576,4,188,186,0,0,0,0,0,0,0,0,7
1783822075954311,4,189,187,0,0,0,0,0,0,0,0,7
1783822076082926,4,190,188,1,110,0,0,0,0,0,0,7
1783822076210640,4,191,189,0,0,0,0,0,0,0,0,7
1783822076337826,4,192,190,0,0,0,0,0,0,0,0,7
1783822076466429,4,193,191,0,0,0,0,0,0,0,0,7
1783822076595172,4,194,192,2,80,0,0,0,0,0,0,7
1783822076724085,4,195,193,0,0,0,0,0,0,0,0,7
1783822076851969,4,196,194,0,0,0,0,0,0,0,0,7
1783822076979703,4,197,195,0,0,0,0,0,0,0,0,7
1783822077108171,4,198,196,1,110,0,0,0,0,0,0,7
1783822077236044,4,199,197,0,0,0,0,0,0,0,0,8
1783822077364771,4,200,198,0,0,0,0,0,0,0,0,8
1783822077492634,4,201,199,0,0,0,0,0,0,0,0,7
1783822077620484,4,202,200,2,80,0,0,0,0,0,0,8
1783822077749120,4,203,201,0,0,0,0,0,0,0,0,7
1783822077877385,4,204,202,0,0,0,0,0,0,0,0,7
1783822078005827,4,205,203,0,0,0,0,0,0,0,0,7
1783822078134182,4,206,204,1,110,0,0,0,0,0,0,8
1783822078261479,4,207,205,0,0,0,0,0,0,0,0,7
1783822078390700,4,208,206,0,0,0,0,0,0,0,0,8
