pc_recv_time_us,inst_id,tick_id,score_index,to1,to2,to3,dur_to,he1,he2,he3,dur_he,pickup_us
1783822106307943,3,134,124,69,0,0,250,47,0,0,250,7
1783822106435561,3,135,125,0,0,0,0,0,0,0,0,8
1783822106565503,3,136,126,67,0,0,250,55,50,0,250,7
1783822106692761,3,137,127,0,0,0,0,0,0,0,0,7
1783822106820982,3,138,128,64,60,0,500,48,0,0,250,7
1783822106948640,3,139,129,0,0,0,0,0,0,0,0,7
1783822107078716,3,140,138,67,64,0,250,55,52,0,250,7
1783822107205113,3,141,139,0,0,0,0,0,0,0,0,7
1783822107333724,3,142,140,69,64,0,250,57,53,0,250,7
1783822107462694,3,143,141,0,0,0,0,0,0,0,0,7
1783822107590486,3,144,142,71,64,0,250,59,55,0,250,7
1783822107718026,3,145,143,0,0,0,0,0,0,0,0,7
1783822107847642,3,146,144,72,67,0,500,60,52,0,500,7
1783822107974770,3,147,145,0,0,0,0,0,0,0,0,8
1783822108102820,3,148,146,0,0,0,0,0,0,0,0,7
1783822108231744,3,149,147,0,0,0,0,0,0,0,0,7
1783822108360631,3,150,148,67,64,0,500,55,48,0,500,7
1783822108487977,3,151,149,0,0,0,0,0,0,0,0,7
1783822108616708,3,152,150,0,0,0,0,0,0,0,0,7
1783822108744479,3,153,151,0,0,0,0,0,0,0,0,8
1783822108873777,3,154,152,64,60,0,500,48,43,0,500,7
1783822109001731,3,155,153,0,0,0,0,0,0,0,0,7
1783822109129793,3,156,154,0,0,0,0,0,0,0,0,7
1783822109257124,3,157,155,0,0,0,0,0,0,0,0,6
1783822109385584,3,158,156,60,0,0,500,55,48,0,500,7
1783822109514035,3,159,157,0,0,0,0,0,0,0,0,10
1783822109641860,3,160,158,0,0,0,0,0,0,0,0,7
1783822109771067,3,161,159,0,0,0,0,0,0,0,0,7
1783822109899892,3,162,160,69,65,0,1000,41,0,0,250,8
1783822110026754,3,163,161,0,0,0,0,0,0,0,0,7
1783822110155908,3,164,162,0,0,0,0,45,0,0,250,7
1783822110283121,3,165,163,0,0,0,0,0,0,0,0,7
1783822110411722,3,166,164,0,0,0,0,48,0,0,250,8
1783822110540744,3,167,165,0,0,0,0,0,0,0,0,7
1783822110668745,3,168,166,0,0,0,0,53,0,0,250,7
1783822110796783,3,169,167,0,0,0,0,0,0,0,0,7
1783822110925931,3,170,168,0,0,0,0,57,53,48,500,7
1783822111052691,3,171,169,0,0,0,0,0,0,0,0,7
1783822111181281,3,172,170,69,65,0,250,0,0,0,0,7
1783822111309439,3,173,171,0,0,0,0,0,0,0,0,7
1783822111437702,3,174,172,71,65,0,250,45,41,0,500,7
1783822111566140,3,175,173,0,0,0,0,0,0,0,0,8
1783822111695048,3,176,174,69,65,0,250,0,0,0,0,7
1783822111821692,3,177,175,0,0,0,0,0,0,0,0,6
1783822111951575,3,178,176,67,62,0,500,50,43,0,500,7
1783822112078474,3,179,177,0,0,0,0,0,0,0,0,7
1783822112206713,3,180,178,0,0,0,0,0,0,0,0,7
1783822112335526,3,181,179,0,0,0,0,0,0,0,0,8
1783822112464596,3,182,180,65,62,0,500,55,47,0,500,7
1783822112592221,3,183,181,0,0,0,0,0,0,0,0,8
1783822112720177,3,184,182,0,0,0,0,0,0,0,0,7
1783822112848069,3,185,183,0,0,0,0,0,0,0,0,7
1783822112977392,3,186,184,64,62,0,500,55,50,0,500,7
1783822113104133,3,187,185,0,0,0,0,0,0,0,0,7
1783822113232604,3,188,186,0,0,0,0,0,0,0,0,8
1783822113360960,3,189,187,0,0,0,0,0,0,0,0,8
1783822113490728,3,190,188,62,0,0,500,55,53,0,500,7
1783822113617837,3,191,189,0,0,0,0,0,0,0,0,7
1783822113746573,3,192,190,0,0,0,0,0,0,0,0,7
1783822113874734,3,193,191,0,0,0,0,0,0,0,0,7
1783822114003556,3,194,192,60,0,0,1000,48,0,0,250,8
1783822114130877,3,195,193,0,0,0,0,0,0,0,0,7
1783822114259075,3,196,194,0,0,0,0,52,0,0,125,7
1783822114386988,3,197,195,0,0,0,0,55,0,0,250,8
1783822114515053,3,198,196,0,0,0,0,0,0,0,0,8
1783822114644109,3,199,197,0,0,0,0,64,0,0,125,7
1783822114771871,3,200,198,0,0,0,0,67,0,0,250,8
1783822114899241,3,201,199,0,0,0,0,0,0,0,0,7
1783822115028571,3,202,200,0,0,0,0,72,0,0,250,8
1783822115156319,3,203,201,0,0,0,0,0,0,0,0,7
1783822115285401,3,204,202,0,0,0,0,0,0,0,0,7
1783822115413562,3,205,203,0,0,0,0,0,0,0,0,7
1783822115541920,3,206,204,0,0,0,0,48,0,0,500,8
1783822115669377,3,207,205,0,0,0,0,0,0,0,0,7
1783822115798031,3,208,206,0,0,0,0,0,0,0,0,7
